CID,amount
C00274423,18985.0
C00274431,255786.0
C00274860,2992.0
C00274944,1020253.0
C00275123,9860.0
C00275230,9760.0
C00275297,490.0
C00275529,159420.0
C00275909,6012.0
C00276311,7716.0
C00276485,1056.0
C00276592,61044.0
C00276659,500.0
C00277152,48190.0
C00277335,64093.0
C00277541,239273.0
C00277608,5000.0
C00277905,3193.0
C00277988,10250.0
C00278101,19600.0
C00278275,11020.0
C00278481,600.0
C00278689,21700.0
C00278895,348955.0
C00279174,20800.0
C00279182,76185.0
C00279216,182497.0
C00279224,28250.0
C00279331,102780.0
C00279380,118138.0
C00279455,140400.0
C00279489,11000.0
C00279497,21446.0
C00279505,106562.0
C00279604,27230.0
C00279802,141678.0
C00279828,105920.0
C00279836,4500.0
C00279927,17345.0
C00280008,3458.0
C00280156,3300.0
C00280222,1679510.0
C00280321,3408.0
C00280743,17660.0
C00281162,17480.0
C00281212,25430.0
C00281675,10626.0
C00281717,35725.0
C00281931,2100.0
C00281964,4500.0
C00282038,265249.0
C00282210,37045.0
C00282319,4950.0
C00282327,8777.0
C00282343,27400.0
C00282459,5890.0
C00282566,500.0
C00282863,12850.0
C00282921,43800.0
C00283101,1250.0
C00283135,212203.0
C00283432,8600.0
C00283440,155344.0
C00283523,104850.0
C00283572,2500.0
C00283986,835.0
C00284018,1250.0
C00284810,187114.0
C00284885,158910.0
C00285098,131250.0
C00286419,10100.0
C00286880,62000.0
C00286922,880.0
C00287003,45150.0
C00287714,25690.0
C00287847,27167.0
C00288712,2070.0
